ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0048041,focal adhesion assembly,41/3264,77/11134,0.5324675324675324,1.8163276674306086,4.628977153219395,8.842763212807113e-6,3.018994088428795e-4,3.018994088428794e-4,THY1/DAPK3/ACTG1/SMAD3/CFL1/VCL/DUSP22/RAC1/PPM1F/PTPRJ/ROCK1/DUSP3/SDC4/ITGB1BP1/SORBS1/GREM1/COL16A1/TSPAN11/THBS1/GPM6B/CORO1C/WHAMM/ANKRD28/TLN1/ITGA2/CORO2B/PTEN/ACTN1/PEAK1/PIP5K1A/SFRP1/VEGFA/PHLDB2/ACVRL1/APOD/LDB1/PTPRK/TRIP6/ROCK2/FERMT2/FAM107A,41
GO:0071453,cellular response to oxygen levels,63/3264,134/11134,0.4701492537313433,1.6037505487269537,4.528010324909963,1.0173136994804724e-5,3.448320063273108e-4,3.4483200632731085e-4,PTGS2/MSTN/HIF1A/PINK1/CITED2/BNIP3L/EEF2K/NONO/SCN2A/UBQLN1/LPAR1/RORA/KCND2/ENDOG/FGFR2/PDK3/JUND/INHBA/CAV1/ATP6V0D1/TMBIM6/BECN1/HIPK2/ATF4/CPEB1/STC1/ATP6V1A/PTGIS/ZFP36L1/STC2/DDAH1/MAP2K1/AJUBA/CCNA2/EPAS1/STAT3/PRKAA1/CBS/NDNF/BBC3/MTOR/CFLAR/PPARG/TP53/LOC102724560/CBL/FOXO1/DNMT3A/MDM2/MYC/PIK3CB/NOTCH1/FOXO3/MDM4/SFRP1/VEGFA/RGCC/ATP6V0A2/MAP1LC3A/AQP3/EPHA4/ROCK2/GATA6,63
GO:0071396,cellular response to lipid,150/3264,380/11134,0.39473684210526316,1.3465073529411766,4.426016722695761,1.0242534841405272e-5,3.448320063273108e-4,3.4483200632731085e-4,VIM/UFSP2/EPHB2/TRERF1/GBP3/NFE2L1/PPARA/MTDH/IRS1/IRAK2/FZD4/NR3C2/NFKBIZ/SMAD3/ABL2/KIF18A/PHEX/NR3C1/HSPA8/ZFP36L2/ZFP36/LPAR1/SMO/JAK2/IL6/CD40/LDLR/PDK4/TNIP1/BCL2L11/RORA/INHBB/BTG2/ATP1A2/HDAC2/PLCB1/ASS1/PMEPA1/CDON/LBH/EDNRB/CREB1/IRAK3/DAG1/SLC7A5/WNT5A/LRP6/TCF21/PTK2B/HMGB2/FGFR2/PDK3/HAND2/LDOC1/INSIG1/SREBF1/LY96/JUND/ADCY8/INHBA/CEBPB/UBA5/TRIM5/KLF4/PRKCE/CPT1A/PRKD1/UPF1/PDCD4/MMP2/STC1/BRINP1/GNG2/TNIP2/ANKRD13C/ZFP36L1/CD274/SOX9/B2M/MAP2K3/GIT1/VPS18/TADA3/KDM3A/RBFOX2/TNFAIP3/NCOA3/TBX2/SBNO2/GPR155/PLCG2/COL1A1/HDAC5/MALT1/PID1/ZMIZ1/FZD7/ARID5A/BRCA1/ADCY3/CASP1/CCNA2/ATP1A1/KLF9/TICAM1/ITGA2/PTGFR/AKR1C3/CCL2/ABCB4/MEF2C/ESR1/CFLAR/NR4A3/INSIG2/ANXA1/AXIN2/TNFRSF1B/VPS11/FOXO3/LMO3/MAPK14/ABHD2/PAGR1/CALCOCO1/PIM1/SFRP1/LEP/SCARB1/ELK1/GPER1/FOXP1/TMF1/CYP26B1/CDC73/ERRFI1/KDM1A/BMP6/WNT2/PTPN11/ADCY1/TRIM41/PER1/GNAI1/RNF14/PPP5C/PLSCR4/FAM107A/RELA/OSBPL7,150
GO:0070252,actin-mediated cell contraction,38/3264,70/11134,0.5428571428571428,1.8517682072829134,4.603712302021083,1.03311217713985e-5,3.45415712743034e-4,3.45415712743034e-4,BIN1/ACTA2/GSN/EMP2/TRPM4/ANK2/SCN2A/ADORA1/SCN4B/PIK3CA/PDPN/CACNB2/NEDD4L/ATP1A2/CACNA1C/GPD1L/SRI/KCND3/CACNA1G/PARVA/CAV1/DSP/STC1/SCN1B/MYL6/PKP2/FGF13/KCNE3/ATP1A1/ATP2A2/FLNA/TPM1/SCN5A/SCN2B/ZEB2/SCN7A/MYL6B/KCNJ8,38
GO:0090287,regulation of cellular response to growth factor stimulus,89/3264,205/11134,0.43414634146341463,1.4809391439502633,4.475799845575804,1.0481462862883411e-5,3.4804199972095055e-4,3.480419997209505e-4,SAP30L/GPC1/VASN/TMEM204/ENG/PPARA/SLC2A10/STRAP/HIF1A/CYFIP2/TSC22D1/CITED2/GDF15/NR2F2/CUL1/ANGPT1/ADAMTS3/ITGB3/DKK3/ROBO1/RBPJ/SPRED2/SULF2/SFRP4/SAP30/HSP90AB1/HDAC2/PMEPA1/ZNF451/FSTL1/CCBE1/CILP/NBL1/NREP/DMD/GRB10/DSTYK/GREM1/CAV1/TNFAIP6/THBS1/DOK5/ZNF423/SPRY2/HIPK2/AGT/CHRDL2/ITGB1/CDKN2B/FSTL5/CASK/EPN2/GREM2/NUMA1/FSTL3/GPR155/FBN2/HGS/SPRY1/WASF1/DLL1/CRIM1/ILK/VEGFC/CFLAR/PPARG/VEPH1/ING2/FGF1/PIK3CB/GDF5/NOTCH1/SPRED1/NPTN/FLCN/TGFB1I1/VEGFA/CREB3L1/PEG10/TMEM53/IL17RD/FST/ADAM17/ZEB2/SLIT2/ACVRL1/IL12A/SULF1/CHRDL1,89
GO:0002685,regulation of leukocyte migration,62/3264,132/11134,0.4696969696969697,1.6022077391562684,4.482200618146501,1.238697004753207e-5,4.0851721626146577e-4,4.085172162614658e-4,GAS6/MSTN/RIN3/THY1/GDF15/ABL2/ITGB3/IL6R/CSF1/RARRES2/MDK/IL6/LRCH1/AKIRIN1/RAC1/BDKRB1/PTPRJ/PLCB1/RAC3/FUT4/MOSPD2/WNT5A/PTK2B/DUSP1/DAPK2/NBL1/CAMK1D/MAPK3/SWAP70/GREM1/WASL/DNM1L/TNFAIP6/THBS1/OXSR1/TRPV4/AKT1/PTN/CD9/LGALS3/NEDD9/CXCL12/ITGA2/CCL2/VEGFC/HMOX1/ITGA4/TNFRSF14/ANXA1/CCL7/VEGFA/IL34/ADAM17/SLIT2/LGMN/APOD/IL12A/NINJ1/SLC8B1/DDT/DPP4/LGALS9,62
GO:0007178,cell surface receptor protein serine/threonine kinase signaling pathway,104/3264,248/11134,0.41935483870967744,1.4304830803289055,4.415110480009112,1.2523124414445475e-5,4.095753525124796e-4,4.095753525124796e-4,SAP30L/VASN/BMPER/ENG/MSTN/PPARA/SLC2A10/STRAP/TSC22D1/RGMB/CITED2/GDF15/CUL1/SMAD3/DKK3/JAK2/ATOH8/DUSP22/RBPJ/SPRED2/INHBB/SFRP4/SAP30/HSP90AB1/HDAC2/PMEPA1/ZNF451/CREB1/FSTL1/SMAD9/CILP/NBL1/FURIN/NREP/MAPK3/TGFBR2/GDF7/USP9X/INHBA/GREM1/CAV1/TNFAIP6/THBS1/RBPMS/TMEM119/GDF11/BECN1/SMAD1/PDCD4/ZNF423/SPRY2/HIPK2/CHRDL2/CDKN2B/LTBP1/ZYX/FSTL5/GREM2/NUMA1/FSTL3/GPR155/DKK1/FBN2/SPRY1/ZMIZ1/GLCE/INHBE/STAT3/CRIM1/HIVEP1/ILK/PPARG/GDF10/VEPH1/JUN/ING2/ACVR1C/GDF5/NOTCH1/BMPR1B/SPRED1/COL3A1/FLCN/TGFB1I1/NUP93/RGCC/PEG10/TMEM53/IL17RD/FST/GCNT2/TGFB2/ADAM17/ZEB2/MAP1LC3A/COL1A2/ACVRL1/BMP6/ACVR1B/PTPRK/FERMT2/SULF1/CHRDL1/TMEM100,104
GO:0002042,cell migration involved in sprouting angiogenesis,29/3264,49/11134,0.5918367346938775,2.0188450380152063,4.60290635506587,1.2588021354034542e-5,4.095753525124796e-4,4.095753525124796e-4,PTGS2/NUS1/PIK3R3/PIK3C2A/ROBO1/EGR3/HDAC9/STARD13/ITGB1BP1/EPHB4/GREM1/KLF4/THBS1/RHOJ/AKT1/SRF/PACSIN2/HDAC5/NR4A1/HMOX1/ANXA1/HDAC7/NOTCH1/SPRED1/VEGFA/PDCD10/SLIT2/DLL4/PLK2,29
GO:0006937,regulation of muscle contraction,47/3264,93/11134,0.5053763440860215,1.72391550706304,4.514596728415056,1.2844275803078185e-5,4.1512699395548696e-4,4.1512699395548696e-4,BIN1/GSTO1/CACNA2D3/SLC8A1/ASPH/DAPK3/TRPM4/ANK2/ADORA1/CACNB2/ATP1A2/CACNA1C/SRI/CALM1/GSTM2/DMD/EHD3/ADRA1B/CAV1/PRKD1/PRKG1/DSP/ABAT/STC1/TRPV4/HSP90AA1/PKP2/SRF/MAP2K1/FGF13/CNN1/MYL9/DOCK5/CLIC2/ATP2A2/ITGA2/CHRM2/CACNB4/PPP1R12B/ATP2B1/TPM1/SCN5A/ATP1B1/GPER1/ADRA2A/DMPK/SPHK1,47
GO:0001501,skeletal system development,94/3264,220/11134,0.42727272727272725,1.457492201426025,4.413639669846596,1.3204771711794581e-5,4.239518758859611e-4,4.2395187588596114e-4,SLC2A10/LUM/SMAD3/AKAP13/PHEX/TGFBI/MDK/PKDCC/PKD1/HOXA3/PDGFRA/SULF2/SFRP4/COL27A1/FBLN5/MTHFD1L/PRKG2/MGP/TSKU/DAG1/WNT5A/FGFR2/HAND2/ANXA2/FRZB/TGFBR2/HAPLN3/GREM1/COL5A3/TNFRSF11B/PRKG1/TMEM119/GDF11/PCSK5/HOXA2/STC1/TRPV4/CHRDL2/VCAN/SOX9/TFAP2A/NPR3/TBX3/SH3PXD2B/KIAA1217/ATG9A/HAPLN1/PLXNB1/ADAMTS7/RB1/COL1A1/FBN2/CREB3L2/ATP7A/OSR2/GLI2/COL5A1/LOXL2/ZBTB16/TRAPPC2/MEF2C/TIMP1/MAPK11/TP53/GDF10/MBOAT2/GDF5/COL11A1/BMPR1B/MAPK14/COL3A1/ITGB8/EDNRA/LEP/SBDS/COL9A2/MATN3/TGFB2/TGM2/MTHFD1/FOXP1/COL1A2/CYP26B1/ACVRL1/BMP6/SLC26A2/COL18A1/OGN/MSX2/PTPN11/LRRC17/SULF1/TEAD4/RUNX1,94
GO:0070527,platelet aggregation,28/3264,47/11134,0.5957446808510638,2.032175636211932,4.5665616195173415,1.4922094925112333e-5,4.7593629076937233e-4,4.759362907693723e-4,C1QTNF1/ACTG1/EMILIN2/ITGB3/IL6R/MYL12A/PDPN/JAK2/IL6/PDGFRA/VCL/HTR2A/TMX1/MYH9/PRKG1/ENTPD1/MYL9/CD9/HSPB1/SERPINE2/TLN1/ACTB/ILK/UBASH3B/FLNA/TYRO3/PIK3CB/RAP2B,28
GO:0001952,regulation of cell-matrix adhesion,48/3264,96/11134,0.5,1.705575980392157,4.471240422952335,1.5087233975937273e-5,4.780582373551889e-4,4.7805823735518884e-4,THY1/EMP2/DAPK3/PLEKHA2/ACTG1/SMAD3/CFL1/NF2/CSF1/JAG1/VCL/DUSP22/CDK6/RAC1/PPM1F/PTPRJ/ROCK1/DUSP3/DAG1/PTK2B/PLAU/SDC4/ITGB1BP1/UTRN/GREM1/HPSE/COL16A1/THBS1/GPM6B/RRAS/RIN2/CASK/CORO1C/ANKRD28/CDKN2A/TLN1/PTEN/PIK3CB/PEAK1/SFRP1/VEGFA/PHLDB2/ACVRL1/APOD/LDB1/ROCK2/FERMT2/FAM107A,48
GO:0032963,collagen metabolic process,36/3264,66/11134,0.5454545454545454,1.8606283422459895,4.515926346792435,1.5247606154644253e-5,4.800025625825671e-4,4.8000256258256716e-4,VIM/HIF1A/MRC2/ADAMTS2/PLOD2/ADAMTS3/PCOLCE/IL6R/ADAMTS14/MMP15/IL6/LARP6/FURIN/INHBA/MMP19/TMEM131/CTSS/PLOD3/MMP2/KLF15/ITGB1/CST3/TNXB/MMP1/CYGB/COL1A1/COL5A1/ITGA2/NOTCH1/RGCC/CREB3L1/TRAM2/ERRFI1/MFAP4/MMP11/RUNX1,36
GO:0048568,embryonic organ development,68/3264,149/11134,0.4563758389261745,1.5567673378076063,4.406164091988906,1.602593172745298e-5,4.996882623344325e-4,4.996882623344325e-4,ENG/EPHB2/BBS5/TEAD2/MFAP2/BBS7/CITED2/GLI3/MFAP5/RARRES2/SMO/PKDCC/PKD1/ALDH1A3/HOXA3/PDGFRA/RBPJ/TTC39C/MTHFD1L/WNT5A/TCF21/NES/FGFR2/TGFBR2/PDGFA/CCDC39/TBX18/TEAD3/PCSK5/MBD2/HIPK2/TEAD1/ATF4/SOX9/TFAP2A/TBX3/MICAL2/SRF/FOXF2/E2F7/TBX2/FBN2/HSCB/DVL2/DLL1/OSR2/GLI2/MEF2C/GDNF/PKD2/NOTCH1/PLXNA4/EDNRA/VEGFA/ECE1/HIPK1/PBX2/TGFB2/KMT2A/MTHFD1/SOBP/BLOC1S2/IGF2/RAD23B/FZD5/TFEB/TEAD4/SPARC,68
GO:0045321,leukocyte activation,189/3264,499/11134,0.3787575150300601,1.2919994400565837,4.297910403574159,1.6135737982079825e-5,4.996882623344325e-4,4.996882623344325e-4,LRRK2/PLA2G4A/SOX12/GAS6/EPHB2/PHF14/CBLB/SOCS1/LTBR/TRAF3IP2/GSN/HLA-A/THY1/EMP2/PRDX2/PREX1/NFKBIZ/METTL3/BRD4/ZBTB46/PIK3R3/SMAD3/ABL2/DNASE1/GLI3/PIK3R2/PSMA7/IL6R/ZFP36L2/GNAQ/PSMB9/CSF1/SMARCB1/BTN3A1/KLHL25/MDK/PIK3R1/EZH2/PLA2G2A/JAK2/IL6/CD40/GPNMB/SMC4/LDLR/MOV10/SLC39A7/RORA/TMEM106A/SOCS5/KLF6/ZBTB1/TOX/PTPRJ/HDAC9/DUSP3/PRDM1/NFIL3/WNT5A/CEBPG/MAP3K8/PTK2B/TCF3/SDC4/GPR137B/EXOSC6/TGFBR2/JUND/NBN/INHBA/CEBPB/SOX4/ZC3H8/PDP2/CAV1/TNFSF9/GRN/ZNF3/THBS1/DLG5/BATF2/BLNK/BCL6/GAB2/PIK3CD/CAMK4/SMARCE1/TNIP2/ITGB1/ZFP36L1/CD274/SEMA6D/MAPT/PNP/B2M/MYO18A/AKT1/MICA/USP44/LGALS3/IGFBP2/TNFAIP3/MICB/SBNO2/IL31RA/PTPRE/PLCG2/ADA/NEDD9/HDAC5/MALT1/JAK1/ZMIZ1/CDKN2A/ATP7A/LMBR1L/DLL1/SYVN1/IL16/JAG2/LGALS1/GLI2/ACTB/STAT3/FGF10/PRKAA1/ZBTB16/ST3GAL1/FLOT2/CCL2/DUSP10/MEF2C/IRF2BP2/ENTPD7/ITGA4/MTOR/GNRH1/SLC4A2/NR4A3/TNFRSF14/SMARCD2/LFNG/CBL/ANXA1/IFNGR1/PRNP/INPP5D/VCAM1/VAMP2/MYC/TSLP/TP53BP1/TNFRSF1B/BATF3/BCL2/FOXO3/DDA1/WNK4/SFRP1/LEP/IRF4/MLH1/HLA-E/PSMA5/ADAM17/KMT2A/IRF1/GPER1/MFHAS1/FOXP1/IGF2/SPHK1/CD276/PTPN11/IL12A/IRS2/GNAI1/MAPK8IP1/DLL4/MSH2/STAT5A/DOCK11/DPP4/CFB/LGALS9/CBFB/TNFSF13B/CTPS1/RUNX1,189
GO:0001817,regulation of cytokine production,183/3264,481/11134,0.3804573804573805,1.297797939342057,4.299837830229317,1.61821487595928e-5,4.996882623344325e-4,4.996882623344325e-4,LRRK2/OAS3/GAS6/FCGR2A/UFSP2/EPHB2/TRAF3/OAS2/SECTM1/ALOX15B/PTGS2/UAP1/PPARA/SLC2A10/LTBR/TRAF3IP2/HLA-A/LUM/HIF1A/MAPKBP1/XAF1/TRPM4/CASP3/SMAD3/DDX21/IRF2/RIOK3/PSMA7/IL6R/AKAP12/ZFP36/DHX33/PSMB9/ERMAP/BTN3A1/MDK/EZH2/JAK2/IL6/GPNMB/TRIM16/HTR2A/RORA/DDX3X/MAST2/RAC1/RNF135/PANX1/INHBB/IFI16/SOCS5/NFKBIA/SULF2/RAB7B/ZBTB1/PTPRJ/HDAC2/PLCB1/HDAC9/ZBTB20/ZBTB12/CREB1/IRAK3/TSKU/ARFGEF2/SLC7A5/WNT5A/CEBPG/CCBE1/HMGB2/FURIN/LY96/TLR3/INHBA/CEBPB/HPSE/DDIT3/UBA5/KLF4/FRMD8/ASB1/THBS1/STAT1/F3/MAVS/RNF26/BCL6/POU2F2/IL20RB/PDCD4/ARRB1/ZBTB2/PIK3CD/KLF15/NAV3/ATF4/CHUK/LITAF/TRPV4/AGT/CD274/HSP90AA1/USP22/PNP/B2M/GIT1/ANXA4/HSPB1/TNFAIP3/HLA-B/PLCG2/MAPK13/IFIH1/MALT1/RPS6KA5/IL17RA/ARRDC4/ARID5A/BRCA1/DLL1/CASP1/IL16/TICAM1/STAT3/HMOX1/SSC5D/MAPK11/IL17RB/NR4A3/TNFRSF14/MAPKAPK2/ANXA1/ATP2B1/IFNGR1/PRNP/HDAC7/TANK/IGF2BP2/TSLP/TNFRSF1B/LGR4/BCL3/IL32/MAPK14/CADM1/NPTN/PPM1B/LEP/RGCC/IRF4/HLA-E/PSMA5/RAET1G/P2RX7/TGFB2/BTN3A3/ADAM17/IRF1/RAD21/ADRA2A/FOXP1/NPLOC4/AGPAT2/BTN3A2/ERRFI1/SPHK1/FZD5/ARHGEF2/APOD/CD276/PTPN11/IL12A/PER1/ROCK2/SULF1/SERPINB1/DDT/PSEN1/GATA6/LGALS9/RELA/CTPS1/RUNX1,183
GO:0030856,regulation of epithelial cell differentiation,40/3264,76/11134,0.5263157894736842,1.795343137254902,4.48040068316871,1.6351256289616957e-5,5.017144967852089e-4,5.017144967852089e-4,ZEB1/ALOX15B/NFE2L1/ZFP36/JAG1/ATOH8/TRIM16/VCL/SPRED2/SFRP4/PLCB1/NKX6-1/ROCK1/CEBPB/CAV1/STAT1/PRKCH/SPRY2/ZFP36L1/SOX9/NCOA3/NUMA1/SPRY1/DLL1/ZNF800/GDNF/MAFF/BTG1/LIF/NOTCH1/SPRED1/VEGFA/ZEB2/AQP3/ERRFI1/ACVRL1/BMP6/APOLD1/ROCK2/TMEM100,40
GO:0002690,positive regulation of leukocyte chemotaxis,33/3264,59/11134,0.559322033898305,1.907932452642074,4.502995275752129,1.7045322121389184e-5,5.197215197766966e-4,5.197215197766966e-4,GAS6/MSTN/IL6R/CSF1/RARRES2/MDK/IL6/AKIRIN1/RAC1/PTPRJ/MOSPD2/WNT5A/PTK2B/DAPK2/CAMK1D/MAPK3/SWAP70/DNM1L/THBS1/OXSR1/TRPV4/PTN/NEDD9/CXCL12/CCL2/VEGFC/CCL7/VEGFA/IL34/ADAM17/LGMN/IL12A/LGALS9,33
GO:0010810,regulation of cell-substrate adhesion,69/3264,152/11134,0.45394736842105265,1.548483455882353,4.384685215145335,1.7342284373591516e-5,5.24338681525261e-4,5.243386815252609e-4,THY1/EMP2/DAPK3/FZD4/PLEKHA2/ACTG1/SMAD3/CFL1/NF2/CSF1/JAG1/MDK/PDPN/JAK2/VCL/DUSP22/CDK6/RAC1/PPM1F/PTPRJ/ROCK1/DUSP3/RAC3/DAG1/PTK2B/PLAU/SDC4/ITGB1BP1/UTRN/GREM1/HPSE/COL16A1/THBS1/GPM6B/RRAS/RIN2/PKP2/CASK/CORO1C/DOCK5/ANKRD28/NEDD9/CDKN2A/TLN1/FZD7/TRIOBP/ILK/CORO2B/FLNA/NDNF/KANK1/PTEN/MYADM/PIK3CB/NOTCH1/PEAK1/SFRP1/VEGFA/GCNT2/CRK/PHLDB2/ACVRL1/APOD/LDB1/SPOCK1/ROCK2/FERMT2/ACTN4/FAM107A,69
GO:0038084,vascular endothelial growth factor signaling pathway,23/3264,36/11134,0.6388888888888888,2.179347086056645,4.564196586786278,1.741306264966316e-5,5.24338681525261e-4,5.243386815252609e-4,NUS1/NR2F2/ANGPT1/ADAMTS3/ITGB3/PIK3CA/ROBO1/PDGFRA/PDGFRB/CCBE1/GAB1/GREM1/PIK3CD/SPRY2/ITGB1/DLL1/VEGFC/PIK3CB/VEGFA/IL12A/RELA/NRP2/MYO1C,23
GO:0008154,actin polymerization or depolymerization,60/3264,128/11134,0.46875,1.598977481617647,4.389292667304835,1.83625202346989e-5,5.487139989849841e-4,5.487139989849841e-4,BIN1/FCHSD1/COTL1/DIAPH2/GSN/SPTAN1/CYFIP2/EPS8/PFN2/PAK3/PREX1/CFL1/PIK3CA/CORO7/JAK2/ARPC5/PLEKHH2/CCL11/RAC1/GBA2/DSTN/ARHGAP28/LMOD1/CDC42EP3/PTK2B/DIAPH1/VASP/SWAP70/WASL/PRKCE/SNX9/SSH2/ABI2/INF2/DAAM2/SPTBN4/DIAPH3/MICAL2/SVIL/MICAL1/CXCL12/ARF6/WASF1/TRIOBP/ANG/KANK1/CAPZB/ARPC4/MYADM/SH3BP1/SEMA5A/ARPC3/EVL/WASF3/SLIT2/MSRB1/WDR1/MICAL3/NCKAP1/FAM107A,60
GO:0043534,blood vessel endothelial cell migration,47/3264,94/11134,0.5,1.7055759803921569,4.424019080473287,1.8448923645741007e-5,5.487139989849841e-4,5.487139989849841e-4,PTGS2/HIF1A/EMP2/NUS1/PIK3R3/ANGPT1/PIK3C2A/CD40/ROBO1/EGR3/MYH9/HDAC9/STARD13/ITGB1BP1/GAB1/EPHB4/GREM1/KLF4/THBS1/PRKD1/RHOJ/MAP2K3/AKT1/SRF/HSPB1/PACSIN2/HDAC5/NR4A1/MEF2C/VEGFC/HMOX1/PPARG/ANXA1/HDAC7/SH3BP1/NOTCH1/SPRED1/VEGFA/RGCC/ADAM17/PDCD10/SLIT2/ACVRL1/AMOT/DLL4/STAT5A/PLK2,47
GO:0007186,G protein-coupled receptor signaling pathway,145/3264,369/11134,0.39295392953929537,1.3404255672458685,4.282744333958411,1.886902146904504e-5,5.577866834264046e-4,5.577866834264046e-4,LRRK2/ALOX15B/CAV2/GPRC5B/PRKAR2B/GPR37/HRH1/HIF1A/CCKAR/INSR/FZD4/PREX1/USP33/ABL2/AKAP13/GPR153/ITGB3/AKAP12/GNAQ/VPS35/ADORA1/ADCY4/LPAR1/FZD8/SMO/PLA2G2A/JAK2/GPR63/ROBO1/ARHGEF12/GNG10/HTR2A/INPP5A/CCL11/RAC1/PDGFRB/MAPK7/BDKRB1/PLCB1/ARHGEF1/MGLL/ROCK1/EDNRB/GRK5/SLC1A1/WNT5A/PTK2B/MRGPRF/CPE/CALM1/SLC26A6/PRKY/KCTD12/ADCY8/ADRA1B/WASF2/CAV1/NXPH3/GNB2/PRKD1/RGS4/SORCS2/GNG5/OXSR1/ARRB1/ADM/PLCB4/GNG2/AGT/RAP1B/CAMK2A/S1PR1/KCTD16/NPR3/GNB4/AKT1/GIT1/DGKI/OPN3/ADM2/INPP5K/NLN/FZD6/ACKR2/OXTR/ADA/CXCL12/TM2D1/ZDHHC3/FZD7/ADCY3/RAPGEF4/GPR176/PTGFR/AKR1C3/CHRM2/CCL2/GPR68/RAPGEF3/APLP1/FLNA/ESR1/NXPH4/F2RL2/PPARG/ANXA1/PRKACB/GPR173/RXFP1/ITPR1/CCL7/PKD2/PIK3CB/AGTR1/LGR4/RGS11/GIT2/EDNRA/VEGFA/ECE1/GNA12/TGM2/P2RY14/GPER1/SLIT2/WBP1L/AGTRAP/P2RY11/ADRA2A/RGS10/NPR1/SPHK1/IQGAP2/FZD5/ACKR4/BDKRB2/ADCY1/MCHR1/GNAI1/ROCK2/TPRA1/PLCE1/GPRASP1/STAT5A/RELA,145
GO:0006936,muscle contraction,99/3264,236/11134,0.4194915254237288,1.4309493394815553,4.309259348912687,1.976298884438958e-5,5.806725449551556e-4,5.806725449551556e-4,BIN1/GSTO1/ACTA2/CACNA2D3/KCNMA1/GSN/SLC8A1/ASPH/SMTN/DAPK3/TRPM4/ANK2/SCN2A/PIK3C2A/ADORA1/SCN4B/PIK3CA/HTR2A/CRYAB/KCND2/APBB2/CACNB2/SULF2/SNTB1/NEDD4L/ATP1A2/ROCK1/EDNRB/CACNA1C/LMOD1/GPD1L/SRI/CALM1/CALD1/KCND3/CACNA1G/GSTM2/DMD/EHD3/UTRN/ADRA1B/CAV1/KCNJ12/PRKD1/PRKG1/CCDC78/DSP/TPM4/ABAT/STC1/SCN1B/CHUK/TRPV4/HSP90AA1/MYL6/PKP2/GAMT/SRF/MAP2K1/FGF13/CNN1/MYL9/KCNE3/DOCK5/OXTR/CLIC2/TPCN2/ATP1A1/ATP2A2/ITGA2/CHRM2/MYLK/FLNA/TPM2/TPM3/GDNF/CACNB4/PPP1R12B/ATP2B1/TPM1/SCN5A/ATP1B1/SCN2B/EDNRA/TRPA1/P2RX6/GPER1/SCN7A/ADRA2A/MYL6B/DMPK/SPHK1/BDKRB2/DTNA/ROCK2/SULF1/KCNJ8/MYOF/SLMAP,99
GO:0006874,intracellular calcium ion homeostasis,50/3264,102/11134,0.49019607843137253,1.6721333141099575,4.39159411387854,2.020635703048616e-5,5.901230053240777e-4,5.901230053240777e-4,WFS1/CAV2/CCDC47/SLC8A1/ASPH/ANXA6/ANK2/ADORA1/CD40/HTR2A/CACNB2/CCL11/STIM1/C19orf12/WNT5A/ADCY8/CAV1/ATP13A1/STC1/SLC24A3/TRPV4/STC2/ATP13A2/CALB2/CXCL12/LETM1/TRPC6/TPCN2/ATP2A2/MCUR1/TMEM64/CACNB4/AFG3L2/ATP2B1/ITPR1/CCL7/BCL2/ATP1B1/NPTN/VAPB/EDNRA/TRPA1/TGM2/STIM2/GPER1/DMPK/TMEM165/SLC8B1/PSEN1/HERPUD1,50
GO:0030098,lymphocyte differentiation,96/3264,228/11134,0.42105263157894735,1.4362745098039216,4.286356900527098,2.197601764508432e-5,6.379624763075975e-4,6.379624763075975e-4,SOX12/GAS6/PHF14/SOCS1/TRAF3IP2/NFKBIZ/METTL3/BRD4/ZBTB46/PIK3R3/GLI3/PIK3R2/PSMA7/IL6R/ZFP36L2/PSMB9/SMARCB1/KLHL25/MDK/PIK3R1/EZH2/IL6/SMC4/SLC39A7/RORA/SOCS5/KLF6/ZBTB1/TOX/PTPRJ/HDAC9/PRDM1/NFIL3/CEBPG/PTK2B/TCF3/TGFBR2/INHBA/SOX4/ZC3H8/PDP2/TNFSF9/BLNK/BCL6/PIK3CD/CAMK4/SMARCE1/ITGB1/ZFP36L1/PNP/USP44/PLCG2/HDAC5/MALT1/JAK1/ZMIZ1/CDKN2A/ATP7A/LMBR1L/DLL1/SYVN1/JAG2/LGALS1/GLI2/ACTB/STAT3/ZBTB16/ST3GAL1/DUSP10/IRF2BP2/ENTPD7/ITGA4/MTOR/SLC4A2/SMARCD2/LFNG/ANXA1/INPP5D/VCAM1/FOXO3/SFRP1/LEP/IRF4/PSMA5/ADAM17/KMT2A/IRF1/FOXP1/DLL4/MSH2/STAT5A/DOCK11/CFB/CBFB/TNFSF13B/RUNX1,96
GO:0009636,response to toxic substance,69/3264,153/11134,0.45098039215686275,1.5383626489811613,4.318108041342847,2.2640291559756132e-5,6.533341278672484e-4,6.533341278672485e-4,ABCC5/SLC29A4/GSTO1/PTGS2/CES2/SESN1/ALAS1/MT2A/PINK1/PTPN13/PRDX2/GPX3/ALDH1A1/PXDN/MPST/SOD2/INHBB/FBLN5/ASS1/PRDX3/MT1E/GSTM3/GCH1/TXNRD1/GSTM2/AIFM2/RAD51/PRKCE/MT1M/GPX8/ATF4/CHUK/RALBP1/MT1X/CERS1/SRF/GSTZ1/CYGB/GPX4/HBA1/CLIC2/GSR/ATP7A/GRIA1/ADH5/CAT/KDM6B/PTGS1/DNMT3A/MDM2/RAB40B/NQO1/GPX1/BCL2/AKR1B10/SCN2B/EDNRA/PIM1/TRPA1/ABCB1/TP53INP1/ALDH2/PRDX6/MAP1B/SLC7A11/UBIAD1/INMT/SESN2/PTGES,69
